Date,Open,High,Low,Close,Adj Close,Volume,Returns
2021-05-03,132.04,134.07,131.83,132.54,130.09175,75135100.0,0.008215132
2021-05-04,131.19,131.49,126.7,127.85,125.48842,137564700.0,-0.035385277
2021-05-05,129.2,130.45,127.97,128.1,125.733795,84000900.0,0.0019553723
2021-05-06,127.89,129.75,127.13,129.74,127.34349,78128300.0,0.012802409
2021-05-07,130.85,131.26,129.48,130.21,128.02191,78973300.0,0.0053274888
2021-05-10,129.41,129.54,126.81,126.85,124.718376,88071200.0,-0.025804453
2021-05-11,123.5,126.27,122.77,125.91,123.79418,126142800.0,-0.00741025
2021-05-12,123.4,124.64,122.25,122.77,120.70693,112172300.0,-0.024938568
2021-05-13,124.58,126.15,124.26,124.97,122.869965,105861300.0,0.017919704
2021-05-14,126.25,127.89,125.85,127.45,125.30827,81918000.0,0.019844627
2021-05-17,126.82,126.93,125.17,126.27,124.14812,74244600.0,-0.009258417
2021-05-18,126.56,126.99,124.78,124.85,122.751976,63342900.0,-0.011245769
2021-05-19,123.16,124.92,122.86,124.69,122.594666,92612000.0,-0.0012815312
2021-05-20,125.23,127.72,125.1,127.31,125.17063,76857100.0,0.021012055
2021-05-21,127.82,128.0,125.21,125.43,123.32223,79295400.0,-0.014767074
2021-05-24,126.01,127.94,125.94,127.1,124.96416,63092900.0,0.013314142
2021-05-25,127.82,128.32,126.32,126.9,124.76754,72009500.0,-0.0015733881
2021-05-26,126.96,127.39,126.42,126.85,124.718376,56575900.0,-0.00039404334
2021-05-27,126.44,127.64,125.08,125.28,123.17474,94625600.0,-0.0123769455
2021-05-28,125.57,125.8,124.55,124.61,122.51601,71311100.0,-0.005347989
2021-06-01,125.08,125.35,123.94,124.28,122.19157,67637100.0,-0.0026481438
2021-06-02,124.28,125.24,124.05,125.06,122.95844,59278900.0,0.006276016
2021-06-03,124.68,124.85,123.13,123.54,121.46399,76229200.0,-0.012154134
2021-06-04,124.07,126.16,123.85,125.89,123.77449,75169300.0,0.019022107
2021-06-07,126.17,126.32,124.83,125.9,123.784355,71057600.0,7.969984e-05
2021-06-08,126.6,128.46,126.21,126.74,124.61021,74403800.0,0.006671695
2021-06-09,127.21,127.75,126.52,127.13,124.99366,56877900.0,0.0030772227
2021-06-10,127.02,128.19,125.94,126.11,123.99081,71186400.0,-0.008023234
2021-06-11,126.53,127.44,126.1,127.35,125.20998,53522400.0,0.009832742
2021-06-14,127.82,130.54,127.07,130.48,128.28738,96906500.0,0.024577977
2021-06-15,129.94,130.6,129.39,129.64,127.4615,62746300.0,-0.0064377487
2021-06-16,130.37,130.89,128.46,130.15,127.9629,91815000.0,0.003933707
2021-06-17,129.8,132.55,129.65,131.79,129.57535,96721700.0,0.0126009155
2021-06-18,130.71,131.51,130.24,130.46,128.2677,108953300.0,-0.010091794
2021-06-21,130.3,132.41,129.21,132.3,130.07677,79663300.0,0.014103837
2021-06-22,132.13,134.08,131.62,133.98,131.72856,74783600.0,0.012698612
2021-06-23,133.77,134.32,133.23,133.7,131.45326,60214200.0,-0.0020898967
2021-06-24,134.45,134.64,132.93,133.41,131.16812,68711000.0,-0.0021691434
2021-06-25,133.46,133.89,132.81,133.11,130.87318,70783700.0,-0.0022485428
2021-06-28,133.41,135.25,133.35,134.78,132.5151,62111300.0,0.0125459
2021-06-29,134.8,136.49,134.35,136.33,134.03906,64556100.0,0.011500246
2021-06-30,136.17,137.41,135.87,136.96,134.6585,63261400.0,0.0046212687
2021-07-01,136.6,137.33,135.76,137.27,134.96329,52485800.0,0.0022634615
2021-07-02,137.9,140.0,137.75,139.96,137.60808,78852600.0,0.019596372
2021-07-06,140.07,143.15,140.07,142.02,139.63347,108181800.0,0.014718545
2021-07-07,143.54,144.89,142.66,144.57,142.14061,104911600.0,0.01795516
2021-07-08,141.58,144.06,140.67,143.24,140.83296,105575500.0,-0.009199677
2021-07-09,142.75,145.65,142.65,145.11,142.67151,99890800.0,0.013054804
2021-07-12,146.21,146.32,144.0,144.5,142.07178,76299700.0,-0.004203582
2021-07-13,144.03,147.46,143.63,145.64,143.19263,100827100.0,0.007889319
2021-07-14,148.1,149.57,147.68,149.15,146.64362,127050800.0,0.024100324
2021-07-15,149.24,150.0,147.09,148.48,145.98488,106820300.0,-0.0044920957
2021-07-16,148.46,149.76,145.88,146.39,143.93001,93251400.0,-0.014075914
2021-07-19,143.75,144.07,141.67,142.45,140.05621,121434600.0,-0.026914433
2021-07-20,143.46,147.1,142.96,146.15,143.69403,96350000.0,0.025973981
2021-07-21,145.53,146.13,144.63,145.4,142.95663,74993500.0,-0.005131711
2021-07-22,145.94,148.2,145.81,146.8,144.33313,77338200.0,0.009628762
2021-07-23,147.55,148.72,146.92,148.56,146.06354,71447400.0,0.011988985
2021-07-26,148.27,149.83,147.7,148.99,146.48631,72434100.0,0.0028944614
2021-07-27,149.12,149.21,145.55,146.77,144.30367,104818600.0,-0.014900011
2021-07-28,144.81,146.97,142.54,144.98,142.5437,118931200.0,-0.012196253
2021-07-29,144.69,146.55,144.58,145.64,143.19263,56699500.0,0.004552469
2021-07-30,144.38,146.33,144.11,145.86,143.4089,70440600.0,0.0015103995
2021-08-02,146.36,146.95,145.25,145.52,143.07463,62880000.0,-0.0023309172
2021-08-03,145.81,148.04,145.18,147.36,144.88373,64786600.0,0.012644431
2021-08-04,147.27,147.79,146.28,146.95,144.4806,56368300.0,-0.0027823825
2021-08-05,146.98,147.84,146.17,147.06,144.58879,46397700.0,0.00074878434
2021-08-06,146.35,147.11,145.63,146.14,143.89948,54126800.0,-0.004767422
2021-08-09,146.2,146.7,145.52,146.09,143.85025,48908700.0,-0.00034207807
2021-08-10,146.44,147.71,145.3,145.6,143.36778,69023100.0,-0.0033539578
2021-08-11,146.05,146.72,145.53,145.86,143.62378,48493500.0,0.0017855944
2021-08-12,146.19,149.05,145.84,148.89,146.60733,72282600.0,0.020773377
2021-08-13,148.97,149.44,148.27,149.1,146.81409,59375000.0,0.0014102745
2021-08-16,148.54,151.19,146.47,151.12,148.80315,103296000.0,0.013548152
2021-08-17,150.23,151.68,149.09,150.19,147.88739,92229700.0,-0.0061541456
2021-08-18,149.8,150.72,146.15,146.36,144.11612,86326000.0,-0.025500963
2021-08-19,145.03,148.0,144.5,146.7,144.45091,86960300.0,0.0023230787
2021-08-20,147.44,148.5,146.78,148.19,145.91808,60549600.0,0.010156828
2021-08-23,148.31,150.19,147.89,149.71,147.41475,60131800.0,0.010256944
2021-08-24,149.45,150.86,149.15,149.62,147.32616,48606400.0,-0.00060097466
2021-08-25,149.81,150.32,147.8,148.36,146.08546,58991300.0,-0.008421398
2021-08-26,148.35,149.12,147.51,147.54,145.27803,48597200.0,-0.005527135
2021-08-27,147.48,148.75,146.83,148.6,146.3218,55802400.0,0.007184584
2021-08-30,149.0,153.49,148.61,153.12,150.77246,90956700.0,0.03041699
2021-08-31,152.66,152.8,151.29,151.83,149.50224,86453100.0,-0.008424734
2021-09-01,152.83,154.98,152.34,152.51,150.17181,80313700.0,0.004478668
2021-09-02,153.87,154.72,152.4,153.65,151.29436,71115500.0,0.00747506
2021-09-03,153.76,154.63,153.09,154.3,151.9344,57808700.0,0.004230463
2021-09-07,154.97,157.26,154.39,156.69,154.28775,82278300.0,0.0154892355
2021-09-08,156.98,157.04,153.98,155.11,152.73196,74420200.0,-0.010083666
2021-09-09,155.49,156.11,153.95,154.07,151.70793,57305700.0,-0.0067047696
2021-09-10,155.0,155.48,148.7,148.97,146.68608,140893200.0,-0.033102095
2021-09-13,150.63,151.42,148.75,149.55,147.25722,102404300.0,0.0038935968
2021-09-14,150.35,151.07,146.91,148.12,145.84912,109296300.0,-0.009562155
2021-09-15,148.56,149.44,146.37,149.03,146.74521,83281300.0,0.006143936
2021-09-16,148.44,148.97,147.22,148.79,146.50885,68034100.0,-0.0016106736
2021-09-17,148.82,148.82,145.76,146.06,143.82072,129868800.0,-0.018347872
2021-09-20,143.8,144.84,141.27,142.94,140.74857,123478900.0,-0.02136103
2021-09-21,143.93,144.6,142.78,143.43,141.23103,75834000.0,0.003427869
2021-09-22,144.45,146.43,143.7,145.85,143.61394,76404300.0,0.016872384
2021-09-23,146.65,147.08,145.64,146.83,144.57893,64838200.0,0.006719378
2021-09-24,145.66,147.47,145.56,146.92,144.66756,53477900.0,0.00061297347
2021-09-27,145.47,145.96,143.82,145.37,143.14128,74150700.0,-0.010550228
2021-09-28,143.25,144.75,141.69,141.91,139.73434,108972300.0,-0.023801217
2021-09-29,142.47,144.45,142.03,142.83,140.64024,74602000.0,0.006483009
2021-09-30,143.66,144.38,141.28,141.5,139.33063,89056700.0,-0.009311816
2021-10-01,141.9,142.92,139.11,142.65,140.46301,94639600.0,0.008127324
2021-10-04,141.76,142.21,138.27,139.14,137.0068,98322000.0,-0.024605818
2021-10-05,139.49,142.24,139.36,141.11,138.94662,80861100.0,0.014158562
2021-10-06,139.47,142.15,138.37,142.0,139.82295,83221100.0,0.0063069365
2021-10-07,143.06,144.22,142.72,143.29,141.09315,61732700.0,0.009084364
2021-10-08,144.03,144.18,142.56,142.9,140.70914,58773200.0,-0.0027217334
2021-10-11,142.27,144.81,141.81,142.81,140.62054,64452200.0,-0.00062961463
2021-10-12,143.23,143.25,141.04,141.51,139.34047,73035900.0,-0.009103045
2021-10-13,141.24,141.4,139.2,140.91,138.74966,78762700.0,-0.0042400104
2021-10-14,142.11,143.88,141.51,143.76,141.55595,69907100.0,0.02022556
2021-10-15,143.77,144.9,143.51,144.84,142.61945,67940300.0,0.0075128726
2021-10-18,143.45,146.84,143.16,146.55,144.30324,85589200.0,0.011806189
2021-10-19,147.01,149.17,146.55,148.76,146.47931,76378900.0,0.01507985
2021-10-20,148.7,149.75,148.12,149.26,146.97166,58418800.0,0.0033612621
2021-10-21,148.81,149.64,147.87,149.48,147.18828,61421000.0,0.0014738472
2021-10-22,149.69,150.18,148.64,148.69,146.41039,58883400.0,-0.0052850205
2021-10-25,148.68,149.37,147.62,148.64,146.36118,50720600.0,-0.00033610727
2021-10-26,149.33,150.84,149.01,149.32,147.03075,60893400.0,0.004574785
2021-10-27,149.36,149.73,148.49,148.85,146.56796,56094900.0,-0.0031475308
2021-10-28,149.82,153.17,149.72,152.57,150.23091,100077900.0,0.024991468
2021-10-29,147.22,149.94,146.41,149.8,147.50339,124953200.0,-0.018155543
2021-11-01,148.99,149.7,147.8,148.96,146.67625,74588300.0,-0.0056075538
2021-11-02,148.66,151.57,148.65,150.02,147.72,69122000.0,0.0071159913
2021-11-03,150.39,151.97,149.82,151.49,149.16747,54511500.0,0.0097987
2021-11-04,151.58,152.43,150.64,150.96,148.6456,60394600.0,-0.0034985233
2021-11-05,151.89,152.2,150.06,151.28,149.17807,65463900.0,0.003582149
2021-11-08,151.41,151.57,150.16,150.44,148.34976,55020900.0,-0.005552479
2021-11-09,150.2,151.43,150.06,150.81,148.71465,56787900.0,0.002459616
2021-11-10,150.02,150.13,147.85,147.92,145.86479,65187100.0,-0.019163234
2021-11-11,148.96,149.43,147.68,147.87,145.81546,41000000.0,-0.00033820132
2021-11-12,148.43,150.4,147.48,149.99,147.90602,63804000.0,0.014337032
2021-11-15,150.37,151.88,149.43,150.0,147.91585,59222800.0,6.643854e-05
2021-11-16,149.94,151.49,149.34,151.0,148.902,59256200.0,0.0066669327
2021-11-17,151.0,155.0,150.99,153.49,151.3574,88807000.0,0.016490133
2021-11-18,153.71,158.67,153.05,157.87,155.67653,137827700.0,0.028535917
2021-11-19,157.65,161.02,156.53,160.55,158.31929,117305600.0,0.016975977
2021-11-22,161.68,165.7,161.0,161.02,158.78276,117467900.0,0.0029274414
2021-11-23,161.12,161.8,159.06,161.41,159.16734,96041900.0,0.002422067
2021-11-24,160.75,162.14,159.64,161.94,159.68999,69463600.0,0.0032836136
2021-11-26,159.57,160.45,156.36,156.81,154.63124,76959800.0,-0.031678542
2021-11-29,159.37,161.19,158.79,160.24,158.01361,88748200.0,0.021873781
2021-11-30,159.99,165.52,159.92,165.3,163.0033,174048100.0,0.031577565
2021-12-01,167.48,170.3,164.53,164.77,162.48065,152052500.0,-0.0032063404
2021-12-02,158.74,164.2,157.8,163.76,161.48468,136739200.0,-0.0061297864
2021-12-03,164.02,164.96,159.72,161.84,159.59134,118023100.0,-0.011724587
2021-12-06,164.29,167.88,164.28,165.32,163.02304,107497000.0,0.021503057
2021-12-07,169.08,171.58,168.34,171.18,168.8016,120405400.0,0.035446305
2021-12-08,172.13,175.96,170.7,175.08,172.6474,116998900.0,0.022782927
2021-12-09,174.91,176.75,173.92,174.56,172.13461,108923700.0,-0.0029701395
2021-12-10,175.21,179.63,174.69,179.45,176.9567,115402700.0,0.02801344
2021-12-13,181.12,182.13,175.53,175.74,173.29822,153237000.0,-0.020674424
2021-12-14,175.25,177.74,172.21,174.33,171.90785,139380400.0,-0.008022965
2021-12-15,175.11,179.5,172.31,179.3,176.80876,131063300.0,0.028508933
2021-12-16,179.28,181.14,170.75,172.26,169.8666,150185800.0,-0.039263718
2021-12-17,169.93,173.47,169.69,171.14,168.76215,195432700.0,-0.006501846
2021-12-20,168.28,170.58,167.46,169.75,167.39148,107499100.0,-0.0081218835
2021-12-21,171.56,173.2,169.12,172.99,170.58647,91185900.0,0.019086946
2021-12-22,173.04,175.86,172.15,175.64,173.19962,92135300.0,0.015318588
2021-12-23,175.85,176.85,175.27,176.28,173.8307,68356600.0,0.0036437048
2021-12-27,177.09,180.42,177.07,180.33,177.82448,74919600.0,0.02297508
2021-12-28,180.16,181.33,178.53,179.29,176.7989,79144300.0,-0.005767337
2021-12-29,179.33,180.63,178.14,179.38,176.88768,62348900.0,0.00050212775
2021-12-30,179.47,180.57,178.09,178.2,175.72406,59773000.0,-0.0065782988
2021-12-31,178.09,179.23,177.26,177.57,175.10281,64062300.0,-0.0035353517
2022-01-03,177.83,182.88,177.71,182.01,179.48112,104487900.0,0.02500423
2022-01-04,182.63,182.94,179.12,179.7,177.2032,99310400.0,-0.012691717
2022-01-05,179.61,180.17,174.64,174.92,172.48962,94537600.0,-0.026599843
2022-01-06,172.7,175.3,171.64,172.0,169.6102,96904000.0,-0.016693324
2022-01-07,172.89,174.14,171.03,172.17,169.77782,86709100.0,0.000988253
2022-01-10,169.08,172.5,168.17,172.19,169.79756,106765600.0,0.00011629831
2022-01-11,172.32,175.18,170.82,175.08,172.6474,76138300.0,0.01678374
2022-01-12,176.12,177.18,174.82,175.53,173.09117,74805200.0,0.0025703912
2022-01-13,175.78,176.62,171.79,172.19,169.79756,84505800.0,-0.019028177
2022-01-14,171.34,173.78,171.09,173.07,170.66534,80440800.0,0.0051106894
2022-01-18,171.51,172.54,169.41,169.8,167.44075,90956700.0,-0.018894253
2022-01-19,170.0,171.08,165.94,166.23,163.92035,94815000.0,-0.021024756
2022-01-20,166.98,169.68,164.18,164.51,162.22426,91420500.0,-0.010347041
2022-01-21,164.42,166.33,162.3,162.41,160.15344,122848900.0,-0.012765144
2022-01-24,160.02,162.3,154.7,161.62,159.3744,162294600.0,-0.004864319
2022-01-25,158.98,162.76,157.02,159.78,157.56,115798400.0,-0.011384559
2022-01-26,163.5,164.39,157.82,159.69,157.47122,108275300.0,-0.0005634402
2022-01-27,162.45,163.84,158.28,159.22,157.00777,121954600.0,-0.0029431104
2022-01-28,165.71,170.35,162.8,170.33,167.9634,179935700.0,0.069777615
2022-01-31,170.16,175.0,169.51,174.78,172.35156,115541600.0,0.026125742
2022-02-01,174.01,174.84,172.31,174.61,172.18394,86213900.0,-0.00097253424
2022-02-02,174.75,175.88,173.33,175.84,173.39684,84914300.0,0.0070441565
2022-02-03,174.48,176.24,172.12,172.9,170.49768,89418100.0,-0.016719766
2022-02-04,171.68,174.1,170.68,172.39,170.21135,82465400.0,-0.0016793846
2022-02-07,172.86,173.95,170.95,171.66,169.4906,77251200.0,-0.004234435
2022-02-08,171.73,175.35,171.43,174.83,172.62053,74829200.0,0.01846668
2022-02-09,176.05,176.65,174.9,176.28,174.0522,71285000.0,0.008293748
2022-02-10,174.14,175.48,171.55,172.12,169.9448,90865900.0,-0.023598706
2022-02-11,172.33,173.08,168.04,168.64,166.50876,98670700.0,-0.020218538
2022-02-14,167.37,169.58,166.56,168.88,166.74573,86185500.0,0.0014231623
2022-02-15,170.97,172.95,170.25,172.79,170.6063,62527400.0,0.02315241
2022-02-16,171.85,173.34,170.05,172.55,170.36937,61177400.0,-0.0013887133
2022-02-17,171.03,171.91,168.47,168.88,166.74573,69589300.0,-0.021269327
2022-02-18,169.82,170.54,166.19,167.3,165.18568,82772700.0,-0.009355822
2022-02-22,164.98,166.69,162.15,164.32,162.24335,91162800.0,-0.0178123
2022-02-23,165.54,166.15,159.75,160.07,158.04707,90009200.0,-0.025864074
2022-02-24,152.58,162.85,152.0,162.74,160.68333,141147500.0,0.016680226
2022-02-25,163.84,165.12,160.87,164.85,162.76666,91974200.0,0.012965429
2022-02-28,163.06,165.42,162.43,165.12,163.03325,95056600.0,0.0016378434
2022-03-01,164.7,166.6,161.97,163.2,161.1375,83474400.0,-0.011628008
2022-03-02,164.39,167.36,162.95,166.56,164.45503,79724800.0,0.020588227
2022-03-03,168.47,168.91,165.55,166.23,164.1292,76678400.0,-0.0019813087
2022-03-04,164.49,165.55,162.1,163.17,161.10788,83737200.0,-0.01840816
2022-03-07,163.36,165.02,159.04,159.3,157.28679,96418800.0,-0.02371759
2022-03-08,158.82,162.88,155.8,157.44,155.4503,131148300.0,-0.01167604
2022-03-09,161.48,163.41,159.41,162.95,160.89064,91454900.0,0.03499728
2022-03-10,160.2,160.39,155.98,158.52,156.51663,105342000.0,-0.027186219
2022-03-11,158.93,159.28,154.5,154.73,152.77455,96970100.0,-0.023908518
2022-03-14,151.45,154.12,150.1,150.62,148.71649,108732100.0,-0.026562406
2022-03-15,150.9,155.57,150.38,155.09,153.12999,92964300.0,0.029677259
2022-03-16,157.05,160.0,154.46,159.59,157.5731,102300200.0,0.029015318
2022-03-17,158.61,161.0,157.63,160.62,158.59012,75615400.0,0.006454233
2022-03-18,160.51,164.48,159.76,163.98,161.90764,123511700.0,0.020918833
2022-03-21,163.51,166.35,163.01,165.38,163.28998,95811400.0,0.008537827
2022-03-22,165.51,169.42,164.91,168.82,166.6865,81532000.0,0.02080051
2022-03-23,167.99,172.64,167.65,170.21,168.05893,98062700.0,0.008233639
2022-03-24,171.06,174.14,170.21,174.07,171.87013,90131400.0,0.022677777
2022-03-25,173.88,175.28,172.75,174.72,172.5119,80546200.0,0.0037340368
2022-03-28,172.17,175.73,172.0,175.6,173.3808,90371900.0,0.0050367336
2022-03-29,176.69,179.01,176.34,178.96,176.69832,100589400.0,0.0191343
2022-03-30,178.55,179.61,176.7,177.77,175.52338,92633200.0,-0.006649424
2022-03-31,177.84,178.03,174.4,174.61,172.4033,103049300.0,-0.017775817
2022-04-01,174.03,174.88,171.94,174.31,172.10709,78751300.0,-0.001718174
2022-04-04,174.57,178.49,174.44,178.44,176.1849,76468400.0,0.023693504
2022-04-05,177.5,178.3,174.42,175.06,172.84763,73401800.0,-0.018941918
2022-04-06,172.36,173.63,170.13,171.83,169.65846,89058800.0,-0.01845072
2022-04-07,171.16,173.36,169.85,172.14,169.96452,77594700.0,0.0018039818
2022-04-08,171.78,171.78,169.2,170.09,167.94044,76575500.0,-0.011908828
2022-04-11,168.71,169.03,165.5,165.75,163.65529,72246700.0,-0.025515927
2022-04-12,168.02,169.87,166.64,167.66,165.54115,79265200.0,0.011523393
2022-04-13,167.39,171.04,166.77,170.4,168.24652,70618900.0,0.016342571
2022-04-14,170.62,171.27,165.04,165.29,163.20107,75329400.0,-0.029988471
2022-04-18,163.92,166.6,163.57,165.07,162.98386,69023900.0,-0.001330928
2022-04-19,165.02,167.82,163.91,167.4,165.28444,67723800.0,0.014115403
2022-04-20,168.76,168.88,166.1,167.23,165.11658,67929800.0,-0.0010155943
2022-04-21,168.91,171.53,165.91,166.42,164.31682,87227800.0,-0.0048436015
2022-04-22,166.46,167.87,161.5,161.79,159.7453,84882400.0,-0.027821364
2022-04-25,161.12,163.17,158.46,162.88,160.82155,96046400.0,0.006737276
2022-04-26,162.25,162.34,156.72,156.8,154.81839,95623200.0,-0.037328072
2022-04-27,155.91,159.79,155.38,156.57,154.5913,88063200.0,-0.0014668577
2022-04-28,159.25,164.52,158.93,163.64,161.57198,130216800.0,0.045155726
2022-04-29,161.84,166.2,157.25,157.65,155.65765,131747600.0,-0.036604874
2022-05-02,156.71,158.23,153.27,157.96,155.9637,123055300.0,0.0019661451
2022-05-03,158.15,160.71,156.32,159.48,157.46451,88966500.0,0.009622808
2022-05-04,159.67,166.48,159.26,166.02,163.92186,108256500.0,0.0410083
2022-05-05,163.85,164.08,154.95,156.77,154.78877,130525300.0,-0.0557161
2022-05-06,156.01,159.44,154.18,157.28,155.52051,116124600.0,0.0047273147
2022-05-09,154.93,155.83,151.49,152.06,150.35889,131577900.0,-0.033189327
2022-05-10,155.52,156.74,152.93,154.51,152.78146,115366700.0,0.016111964
2022-05-11,153.5,155.45,145.81,146.5,144.86108,142689800.0,-0.051841233
2022-05-12,142.77,146.2,138.8,142.56,140.96516,182602000.0,-0.026894178
2022-05-13,144.59,148.1,143.11,147.11,145.46423,113990900.0,0.03191618
2022-05-16,145.55,147.52,144.18,145.54,143.91182,86643800.0,-0.010672135
2022-05-17,148.86,149.77,146.68,149.24,147.57045,78336300.0,0.025422724
2022-05-18,146.85,147.36,139.9,140.82,139.24463,109742900.0,-0.056419298
2022-05-19,139.88,141.66,136.6,137.35,135.81348,136095600.0,-0.024641182
2022-05-20,139.09,140.7,132.61,137.59,136.05074,137426100.0,0.0017469467
2022-05-23,137.79,143.26,137.65,143.11,141.50902,117726300.0,0.04011946
2022-05-24,140.81,141.97,137.33,140.36,138.78978,104132700.0,-0.019216007
2022-05-25,138.43,141.79,138.34,140.52,138.948,92482700.0,0.0011399859
2022-05-26,137.39,144.34,137.14,143.78,142.17151,90601500.0,0.023199404
2022-05-27,145.39,149.68,145.26,149.64,147.96596,90978500.0,0.04075675
2022-05-31,149.07,150.66,146.84,148.84,147.17491,103718400.0,-0.005346136
2022-06-01,149.9,151.74,147.68,148.71,147.04637,74286600.0,-0.00087338284
2022-06-02,147.83,151.27,146.86,151.21,149.51839,72348100.0,0.016811129
2022-06-03,146.9,147.97,144.46,145.38,143.75363,88570300.0,-0.038555495
2022-06-06,147.03,148.57,144.9,146.14,144.50511,71598400.0,0.0052275555
2022-06-07,144.35,149.0,144.1,148.71,147.04637,67808200.0,0.01758595
2022-06-08,148.58,149.87,147.46,147.96,146.30475,53950200.0,-0.005043463
2022-06-09,147.08,147.95,142.53,142.64,141.0443,69473000.0,-0.035955444
2022-06-10,140.28,140.76,137.06,137.13,135.59592,91437900.0,-0.038628854
2022-06-13,132.87,135.2,131.44,131.88,130.40462,122207100.0,-0.038285073
2022-06-14,133.13,133.89,131.48,132.76,131.2748,84784300.0,0.0066729095
2022-06-15,134.29,137.34,132.16,135.43,133.91492,91533000.0,0.020111412
2022-06-16,132.08,132.39,129.04,130.06,128.605,108123900.0,-0.039651453
2022-06-17,130.07,133.08,129.81,131.56,130.08821,134520300.0,0.011533109
2022-06-21,133.42,137.06,133.32,135.87,134.34999,81000500.0,0.03276069
2022-06-22,134.79,137.76,133.91,135.35,133.83582,73409200.0,-0.003827134
2022-06-23,136.82,138.59,135.63,138.27,136.72318,72433800.0,0.021573894
2022-06-24,139.9,141.91,139.77,141.66,140.07524,89116800.0,0.024517175
2022-06-27,142.7,143.49,140.97,141.66,140.07524,70207900.0,0.0
2022-06-28,142.13,143.42,137.32,137.44,135.90244,67083400.0,-0.029789746
2022-06-29,137.46,140.67,136.67,139.23,137.67242,66242400.0,0.013023969
2022-06-30,137.25,138.37,133.77,136.72,135.19049,98964500.0,-0.01802782
2022-07-01,136.04,139.04,135.66,138.93,137.37576,71051600.0,0.016164392
2022-07-05,137.77,141.61,136.93,141.56,139.97636,73353800.0,0.018930567
2022-07-06,141.35,144.12,141.08,142.92,141.32114,74064300.0,0.009607139
2022-07-07,143.29,146.55,143.28,146.35,144.71275,66253700.0,0.02399936
2022-07-08,145.26,147.55,145.0,147.04,145.39502,64547800.0,0.004714624
2022-07-11,145.67,146.64,143.78,144.87,143.24931,63141600.0,-0.014757769
2022-07-12,145.76,148.45,145.05,145.86,144.22826,77588800.0,0.0068338397
2022-07-13,142.99,146.45,142.12,145.49,143.8624,71185600.0,-0.0025366733
2022-07-14,144.08,148.95,143.25,148.47,146.80904,78140700.0,0.02048235
2022-07-15,149.78,150.86,148.2,150.17,148.49002,76259900.0,0.0114501435
2022-07-18,150.74,151.57,146.7,147.07,145.42473,81420900.0,-0.020643087
2022-07-19,147.92,151.23,146.91,151.0,149.31076,82982400.0,0.026721949
2022-07-20,151.12,153.72,150.37,153.04,151.3279,64823400.0,0.013509647
2022-07-21,154.5,155.57,151.94,155.35,153.61206,65086600.0,0.01509414
2022-07-22,155.39,156.28,153.41,154.09,152.36617,66675400.0,-0.008110661
2022-07-25,154.01,155.04,152.28,152.95,151.23894,53623900.0,-0.0073981504
2022-07-26,152.26,153.09,150.8,151.6,149.90402,55138700.0,-0.008826531
2022-07-27,152.58,157.33,152.16,156.79,155.03596,78620700.0,0.034234855
2022-07-28,156.98,157.64,154.41,157.35,155.5897,81378700.0,0.0035716968
2022-07-29,161.24,163.63,159.5,162.51,160.69199,101786900.0,0.032793168
2022-08-01,161.01,163.59,160.89,161.51,159.70314,67829400.0,-0.0061536725
2022-08-02,160.1,162.41,159.63,160.01,158.21994,59907000.0,-0.009287232
2022-08-03,160.84,166.59,160.75,166.13,164.27148,82507500.0,0.03824767
2022-08-04,166.01,167.19,164.43,165.81,163.95506,55474100.0,-0.0019262108
2022-08-05,163.21,165.85,163.0,165.35,163.72733,56697000.0,-0.0013890235
2022-08-08,166.37,167.81,164.2,164.87,163.25204,60276900.0,-0.0029028798
2022-08-09,164.02,165.82,163.25,164.92,163.30154,63135500.0,0.00030320915
2022-08-10,167.68,169.34,166.9,169.24,167.57915,70170500.0,0.026194505
2022-08-11,170.06,170.99,168.19,168.49,166.83652,57149200.0,-0.004431518
2022-08-12,169.82,172.17,169.4,172.1,170.41107,68039400.0,0.021425491
2022-08-15,171.52,173.39,171.35,173.19,171.49039,54091700.0,0.006333598
2022-08-16,172.78,173.71,171.66,173.03,171.33194,56377100.0,-0.00092394254
2022-08-17,172.77,176.15,172.57,174.55,172.83705,79542000.0,0.00878477
2022-08-18,173.75,174.9,173.12,174.15,172.44095,62290100.0,-0.002291771
2022-08-19,173.03,173.74,171.31,171.52,169.83678,70346300.0,-0.015101817
2022-08-22,169.69,169.86,167.14,167.57,165.92555,69026800.0,-0.023029314
2022-08-23,167.08,168.71,166.65,167.23,165.58887,54147100.0,-0.002029134
2022-08-24,167.32,168.11,166.25,167.53,165.88591,53841500.0,0.0017938575
2022-08-25,168.78,170.14,168.35,170.03,168.36137,51218200.0,0.014922689
2022-08-26,170.57,171.05,163.56,163.62,162.01431,78961000.0,-0.037699033
2022-08-29,161.15,162.9,159.82,161.38,159.7963,73314000.0,-0.013690257
2022-08-30,162.13,162.56,157.72,158.91,157.35052,77906200.0,-0.015305551
2022-08-31,160.31,160.58,157.14,157.22,155.67711,87991100.0,-0.010634958
2022-09-01,156.64,158.42,154.67,157.96,156.40984,74229900.0,0.00470671
2022-09-02,159.75,160.36,154.97,155.81,154.28093,76957800.0,-0.013611076
2022-09-06,156.47,157.09,153.69,154.53,153.01352,73714800.0,-0.008214951
2022-09-07,154.82,156.67,153.61,155.96,154.42946,87449600.0,0.009253688
2022-09-08,154.64,156.36,152.68,154.46,152.9442,84923800.0,-0.009617724
